Month,Site,Quadrat,Image.Name,Coral.ID,Longest.cm,Bleaching
May,1,14,_MCR2202,L1Q14C20,10.871,1
May,1,14,_MCR2202,L1Q14C21,7.678,2
May,1,14,_MCR2202,L1Q14C22,NA,2
May,1,14,_MCR2202,L1Q14C23,9.885,2
May,1,14,_MCR2202,L1Q14C24,NA,2
May,1,14,_MCR2202,L1Q14C25,NA,3
May,1,14,_MCR2202,L1Q14C33,11.761,3
May,1,15,_MCR2203,L1Q15C01,8.191,0
May,1,15,_MCR2203,L1Q15C02,9.666,3
May,1,15,_MCR2203,L1Q15C04,12.618,0
May,1,15,_MCR2203,L1Q15C05,NA,3
May,1,15,_MCR2203,L1Q15C06,20.447,2
May,1,15,_MCR2203,L1Q15C07,NA,3
May,1,15,_MCR2203,L1Q15C18,21.949,3
May,1,15,_MCR2203,L1Q15C19,6.013,0
May,1,15,_MCR2203,L1Q15C20,NA,1
May,1,15,_MCR2203,L1Q15C23,7.983,0
May,1,15,_MCR2203,L1Q15C24,8.472,0
May,1,15,_MCR2203,L1Q15C25,7.089,1
May,1,15,_MCR2203,L1Q15C26,5.113,0
May,1,15,_MCR2203,L1Q15C27,16.12,0
May,1,15,_MCR2203,L1Q15C28,5.322,1
May,1,15,_MCR2203,L1Q15C29,9.202,1
May,1,15,_MCR2203,L1Q15C30,NA,1
May,1,15,_MCR2203,L1Q15C31,5.214,0
May,1,16,_MCR2204,L1Q16C02,11.38,0
May,1,16,_MCR2204,L1Q16C03,NA,3
May,1,16,_MCR2204,L1Q16C04,18.38,0
May,1,16,_MCR2204,L1Q16C05,8.088,0
May,1,16,_MCR2204,L1Q16C06,NA,0
May,1,16,_MCR2204,L1Q16C08,3.757,3
May,1,16,_MCR2204,L1Q16C10,8.849,1
May,1,16,_MCR2204,L1Q16C11,5.917,0
May,1,17,_MCR2207,L1Q17C01,34.388,3
May,1,17,_MCR2207,L1Q17C02,14.231,3
May,1,17,_MCR2207,L1Q17C03,NA,3
May,1,17,_MCR2207,L1Q17C04,NA,1
May,1,17,_MCR2207,L1Q17C06,10.334,0
May,1,17,_MCR2207,L1Q17C08,25.745,3
May,1,17,_MCR2207,L1Q17C09,NA,0
May,1,17,_MCR2207,L1Q17C10,NA,0
May,1,17,_MCR2207,L1Q17C12,NA,2
May,1,17,_MCR2207,L1Q17C13,2.246,0
May,1,17,_MCR2207,L1Q17C14,10.581,3
May,1,17,_MCR2207,L1Q17C15,NA,3
May,1,17,_MCR2207,L1Q17C19,7.63,2
May,1,17,_MCR2207,L1Q17C20,5.709,3
May,1,17,_MCR2207,L1Q17C21,NA,1
May,1,18,_MCR2208,L1Q18C02,28.274,3
May,1,18,_MCR2208,L1Q18C04,9.357,1
May,1,18,_MCR2208,L1Q18C05,15.54,1
May,1,18,_MCR2208,L1Q18C10,NA,2
May,1,18,_MCR2208,L1Q18C11,NA,3
May,1,18,_MCR2208,L1Q18C12,14.827,1
May,1,18,_MCR2208,L1Q18C13,16.386,3
May,1,18,_MCR2208,L1Q18C14,NA,3
May,1,18,_MCR2208,L1Q18C17,4.205,0
May,1,18,_MCR2208,L1Q18C19,NA,1
May,1,18,_MCR2208,L1Q18C21,NA,1
May,1,18,_MCR2208,L1Q18C22,NA,0
May,1,18,_MCR2208,L1Q18C27,6.194,0
May,1,19,_MCR2209,L1Q19C01,NA,3
May,1,19,_MCR2209,L1Q19C02,NA,3
May,1,19,_MCR2209,L1Q19C04,NA,3
May,1,19,_MCR2209,L1Q19C05,18.575,0
May,1,19,_MCR2209,L1Q19C06,13.426,2
May,1,19,_MCR2209,L1Q19C07,16.232,2
May,1,19,_MCR2209,L1Q19C08,21.43,2
May,1,19,_MCR2209,L1Q19C09,16.749,2
May,1,19,_MCR2209,L1Q19C12,NA,2
May,1,19,_MCR2209,L1Q19C14,5.203,0
May,1,19,_MCR2209,L1Q19C17,NA,1
May,1,19,_MCR2209,L1Q19C18,NA,1
May,1,19,_MCR2209,L1Q19C21,2.92,1
May,1,20,_MCR2210,L1Q20C01,14.248,1
May,1,20,_MCR2210,L1Q20C02,8.719,1
May,1,20,_MCR2210,L1Q20C03,34.007,1
May,1,20,_MCR2210,L1Q20C04,10.571,0
May,1,20,_MCR2210,L1Q20C06,NA,3
May,1,20,_MCR2210,L1Q20C07,14.728,3
May,1,20,_MCR2210,L1Q20C08,NA,3
May,1,20,_MCR2210,L1Q20C09,13.981,3
May,1,20,_MCR2210,L1Q20C10,14.336,1
May,1,20,_MCR2210,L1Q20C11,5.433,3
May,1,20,_MCR2210,L1Q20C12,3.444,3
May,1,20,_MCR2210,L1Q20C13,22.378,2
May,1,20,_MCR2210,L1Q20C14,13.638,2
May,1,20,_MCR2210,L1Q20C15,7.096,2
May,1,20,_MCR2210,L1Q20C16,6.711,3
May,1,20,_MCR2210,L1Q20C17,11.74,3
May,1,20,_MCR2210,L1Q20C18,5.793,3
May,1,20,_MCR2210,L1Q20C19,9.758,0
May,1,20,_MCR2210,L1Q20C20,8.55,0
May,1,20,_MCR2210,L1Q20C21,10.621,0
May,1,20,_MCR2210,L1Q20C22,9.609,2
May,1,20,_MCR2210,L1Q20C23,NA,1
May,1,20,_MCR2210,L1Q20C24,5.5,1
May,1,20,_MCR2210,L1Q20C26,NA,3
May,1,20,_MCR2210,L1Q20C27,NA,3
May,1,20,_MCR2210,L1Q20C31,5.113,0
May,1,21,_MCR2211,L1Q21C01,NA,3
May,1,21,_MCR2211,L1Q21C02,8.598,1
May,1,21,_MCR2211,L1Q21C03,5.203,1
May,1,21,_MCR2211,L1Q21C05,14.369,1
May,1,21,_MCR2211,L1Q21C06,10.331,1
May,1,21,_MCR2211,L1Q21C07,10.019,1
May,1,21,_MCR2211,L1Q21C08,10.089,1
May,1,21,_MCR2211,L1Q21C10,11.203,2
May,1,21,_MCR2211,L1Q21C11,NA,3
May,1,21,_MCR2211,L1Q21C12,5.956,0
May,1,21,_MCR2211,L1Q21C13,4.944,3
May,1,21,_MCR2211,L1Q21C14,4.123,3
May,1,21,_MCR2211,L1Q21C16,NA,0
May,1,21,_MCR2211,L1Q21C17,NA,0
May,1,21,_MCR2211,L1Q21C30,NA,3
May,1,21,_MCR2211,L1Q21C32,NA,1
May,1,21,_MCR2211,L1Q21C33,NA,3
May,1,21,_MCR2211,L1Q21C34,NA,0
May,1,22,_MCR2212,L1Q22C01,13.296,0
May,1,22,_MCR2212,L1Q22C02,12.498,0
May,1,22,_MCR2212,L1Q22C03,NA,3
May,1,22,_MCR2212,L1Q22C04,18.777,3
May,1,22,_MCR2212,L1Q22C05,21.717,3
May,1,22,_MCR2212,L1Q22C06,NA,0
May,1,22,_MCR2212,L1Q22C07,10.592,0
May,1,22,_MCR2212,L1Q22C08,NA,2
May,1,22,_MCR2212,L1Q22C09,13.488,0
May,1,22,_MCR2212,L1Q22C10,NA,2
May,1,22,_MCR2212,L1Q22C11,NA,0
May,1,22,_MCR2212,L1Q22C12,NA,1
May,1,22,_MCR2212,L1Q22C13,4.368,0
May,1,22,_MCR2212,L1Q22C14,8.544,2
May,1,22,_MCR2212,L1Q22C16,7.357,1
May,1,22,_MCR2212,L1Q22C17,NA,0
May,1,23,_MCR2214,L1Q23C01,NA,3
May,1,23,_MCR2214,L1Q23C02,9.346,1
May,1,23,_MCR2214,L1Q23C03,9.241,0
May,1,23,_MCR2214,L1Q23C04,NA,3
May,1,23,_MCR2214,L1Q23C05,NA,1
May,1,23,_MCR2214,L1Q23C07,10.888,2
May,1,23,_MCR2214,L1Q23C08,24.054,3
May,1,23,_MCR2214,L1Q23C09,21.026,3
May,1,23,_MCR2214,L1Q23C13,NA,3
May,1,23,_MCR2214,L1Q23C14,6.972,0
May,1,23,_MCR2214,L1Q23C15,NA,3
May,1,24,_MCR2215,L1Q24C01,25.792,3
May,1,24,_MCR2215,L1Q24C02,NA,3
May,1,24,_MCR2215,L1Q24C04,6.692,0
May,1,24,_MCR2215,L1Q24C05,12.513,2
May,1,24,_MCR2215,L1Q24C06,NA,1
May,1,24,_MCR2215,L1Q24C07,17.973,3
May,1,24,_MCR2215,L1Q24C08,10.795,3
May,1,24,_MCR2215,L1Q24C09,NA,3
May,1,24,_MCR2215,L1Q24C11,13.726,2
May,1,24,_MCR2215,L1Q24C12,24.308,2
May,1,24,_MCR2215,L1Q24C13,NA,3
May,1,24,_MCR2215,L1Q24C14,7.607,0
May,1,24,_MCR2215,L1Q24C15,12.523,3
May,1,24,_MCR2215,L1Q24C16,8.142,0
May,1,24,_MCR2215,L1Q24C25,8.335,0
May,1,25,_MCR2216,L1Q25C01,18.793,3
May,1,25,_MCR2216,L1Q25C02,NA,3
May,1,25,_MCR2216,L1Q25C03,NA,3
May,1,25,_MCR2216,L1Q25C04,31.689,3
May,1,25,_MCR2216,L1Q25C05,16.344,0
May,1,25,_MCR2216,L1Q25C06,NA,1
May,1,25,_MCR2216,L1Q25C14,4.241,0
May,1,25,_MCR2216,L1Q25C15,3.659,0
May,1,25,_MCR2216,L1Q25C16,4.117,0
May,1,26,_MCR2217,L1Q26C01,30.821,2
May,1,26,_MCR2217,L1Q26C03,NA,3
May,1,26,_MCR2217,L1Q26C04,NA,3
May,1,26,_MCR2217,L1Q26C06,4.969,3
May,1,26,_MCR2217,L1Q26C07,NA,2
May,1,26,_MCR2217,L1Q26C08,NA,2
May,1,26,_MCR2217,L1Q26C09,40.689,3
May,1,26,_MCR2217,L1Q26C10,13.54,0
May,1,26,_MCR2217,L1Q26C13,5.153,0
May,1,26,_MCR2217,L1Q26C17,NA,2
May,1,27,_MCR2218,L1Q27C01,NA,3
May,1,27,_MCR2218,L1Q27C04,11.798,3
May,1,27,_MCR2218,L1Q27C06,21.773,0
May,1,27,_MCR2218,L1Q27C07,9.488,0
May,1,27,_MCR2218,L1Q27C08,9.077,0
May,1,27,_MCR2218,L1Q27C09,NA,3
May,1,27,_MCR2218,L1Q27C10,7.339,0
May,1,27,_MCR2218,L1Q27C11,NA,3
May,1,27,_MCR2218,L1Q27C17,8.671,1
May,1,28,_MCR2219,L1Q28C01,30.432,3
May,1,28,_MCR2219,L1Q28C02,NA,3
May,1,28,_MCR2219,L1Q28C03,11.072,0
May,1,28,_MCR2219,L1Q28C06,NA,0
May,1,28,_MCR2219,L1Q28C07,NA,0
May,1,28,_MCR2219,L1Q28C08,NA,1
May,1,28,_MCR2219,L1Q28C09,NA,3
May,1,28,_MCR2219,L1Q28C10,NA,3
May,1,28,_MCR2219,L1Q28C11,23.127,3
May,1,28,_MCR2219,L1Q28C15,NA,0
May,1,28,_MCR2219,L1Q28C16,16.686,0
May,1,28,_MCR2219,L1Q28C17,NA,3
May,1,29,_MCR2220,L1Q29C01,22.877,3
May,1,29,_MCR2220,L1Q29C03,19.609,0
May,1,29,_MCR2220,L1Q29C04,NA,0
May,1,29,_MCR2220,L1Q29C05,4.335,0
May,1,29,_MCR2220,L1Q29C06,6.172,3
May,1,29,_MCR2220,L1Q29C07,8.851,3
May,1,29,_MCR2220,L1Q29C09,14.82,0
May,1,29,_MCR2220,L1Q29C10,8.017,2
May,1,29,_MCR2220,L1Q29C11,15.312,3
May,1,29,_MCR2220,L1Q29C12,NA,0
May,1,29,_MCR2220,L1Q29C13,6.935,1
May,1,29,_MCR2220,L1Q29C14,NA,1
May,1,29,_MCR2220,L1Q29C15,20.384,3
May,1,29,_MCR2220,L1Q29C18,NA,3
May,1,29,_MCR2220,L1Q29C19,NA,0
May,1,29,_MCR2220,L1Q29C28,NA,3
May,1,29,_MCR2220,L1Q29C29,12.628,0
May,1,29,_MCR2220,L1Q29C30,3.678,0
May,1,29,_MCR2220,L1Q29C31,NA,0
May,1,30,_MCR2221,L1Q30C01,13.546,0
May,1,30,_MCR2221,L1Q30C02,12.664,1
May,1,30,_MCR2221,L1Q30C03,15.875,1
May,1,30,_MCR2221,L1Q30C04,NA,3
May,1,30,_MCR2221,L1Q30C05,12.711,2
May,1,30,_MCR2221,L1Q30C06,NA,2
May,1,30,_MCR2221,L1Q30C07,NA,2
May,1,30,_MCR2221,L1Q30C08,12.247,2
May,1,30,_MCR2221,L1Q30C11,NA,0
May,1,30,_MCR2221,L1Q30C12,NA,3
May,1,30,_MCR2221,L1Q30C13,5.661,0
May,1,30,_MCR2221,L1Q30C14,11.788,0
May,1,30,_MCR2221,L1Q30C15,NA,3
May,1,30,_MCR2221,L1Q30C16,15.764,1
May,1,30,_MCR2221,L1Q30C17,NA,1
May,1,31,_MCR2223,L1Q31C01,29.438,3
May,1,31,_MCR2223,L1Q31C03,9.677,0
May,1,31,_MCR2223,L1Q31C04,10.666,3
May,1,31,_MCR2223,L1Q31C05,3.384,3
May,1,31,_MCR2223,L1Q31C06,14.533,3
May,1,31,_MCR2223,L1Q31C07,NA,3
May,1,31,_MCR2223,L1Q31C08,8.818,1
May,1,31,_MCR2223,L1Q31C09,NA,0
May,1,31,_MCR2223,L1Q31C10,8.195,0
May,1,31,_MCR2223,L1Q31C11,NA,1
May,1,31,_MCR2223,L1Q31C12,NA,2
May,1,31,_MCR2223,L1Q31C13,NA,2
May,1,32,_MCR2224,L1Q32C01,31.676,3
May,1,32,_MCR2224,L1Q32C04,8.856,0
May,1,32,_MCR2224,L1Q32C05,NA,3
May,1,32,_MCR2224,L1Q32C06,NA,1
May,1,32,_MCR2224,L1Q32C07,NA,2
May,1,32,_MCR2224,L1Q32C08,NA,3
May,1,32,_MCR2224,L1Q32C09,11.742,1
May,1,32,_MCR2224,L1Q32C10,7.468,3
May,1,32,_MCR2224,L1Q32C11,9.801,2
May,1,32,_MCR2224,L1Q32C13,NA,0
May,1,32,_MCR2224,L1Q32C16,NA,3
May,1,32,_MCR2224,L1Q32C17,8.069,3
May,1,32,_MCR2224,L1Q32C18,NA,2
May,1,32,_MCR2224,L1Q32C19,NA,0
May,1,32,_MCR2224,L1Q32C25,NA,2
May,1,33,_MCR2225,L1Q33C01,NA,3
May,1,33,_MCR2225,L1Q33C02,16.856,3
May,1,33,_MCR2225,L1Q33C03,23.654,3
May,1,33,_MCR2225,L1Q33C04,14.368,3
May,1,33,_MCR2225,L1Q33C07,16.218,1
May,1,33,_MCR2225,L1Q33C08,19.062,1
May,1,33,_MCR2225,L1Q33C09,22.488,3
May,1,33,_MCR2225,L1Q33C10,NA,3
May,1,33,_MCR2225,L1Q33C11,NA,3
May,1,33,_MCR2225,L1Q33C14,NA,2
May,1,33,_MCR2225,L1Q33C15,NA,3
May,1,33,_MCR2225,L1Q33C19,NA,0
May,1,33,_MCR2225,L1Q33C20,NA,3
May,1,33,_MCR2225,L1Q33C21,NA,3
May,1,34,_MCR2226,L1Q34C01,NA,2
May,1,34,_MCR2226,L1Q34C02,12.239,3
May,1,34,_MCR2226,L1Q34C04,14.742,0
May,1,34,_MCR2226,L1Q34C06,17.319,3
May,1,34,_MCR2226,L1Q34C08,NA,2
May,1,34,_MCR2226,L1Q34C09,10.367,0
May,1,34,_MCR2226,L1Q34C10,NA,2
May,1,34,_MCR2226,L1Q34C11,NA,0
May,1,34,_MCR2226,L1Q34C14,NA,3
May,1,35,_MCR2227,L1Q35C01,19.887,0
May,1,35,_MCR2227,L1Q35C02,18.191,2
May,1,35,_MCR2227,L1Q35C03,16.27,1
May,1,35,_MCR2227,L1Q35C04,NA,0
May,1,35,_MCR2227,L1Q35C05,NA,3
May,1,35,_MCR2227,L1Q35C06,NA,3
May,1,35,_MCR2227,L1Q35C07,17.255,1
May,1,35,_MCR2227,L1Q35C08,9.179,0
May,1,35,_MCR2227,L1Q35C09,31.668,3
May,1,35,_MCR2227,L1Q35C10,NA,3
May,1,35,_MCR2227,L1Q35C15,NA,0
May,1,36,_MCR2228,L1Q36C02,20.991,2
May,1,36,_MCR2228,L1Q36C03,19.176,2
May,1,36,_MCR2228,L1Q36C04,11.831,2
May,1,36,_MCR2228,L1Q36C05,13.466,0
May,1,36,_MCR2228,L1Q36C06,2.295,3
May,1,36,_MCR2228,L1Q36C07,12.29,0
May,1,36,_MCR2228,L1Q36C08,14.146,0
May,1,36,_MCR2228,L1Q36C09,10.905,2
May,1,36,_MCR2228,L1Q36C10,4.193,3
May,1,36,_MCR2228,L1Q36C11,4.046,3
May,1,36,_MCR2228,L1Q36C12,4.985,2
May,1,36,_MCR2228,L1Q36C13,9.805,2
May,1,36,_MCR2228,L1Q36C15,NA,1
May,1,36,_MCR2228,L1Q36C17,7.992,2
May,1,36,_MCR2228,L1Q36C18,3.508,1
May,1,37,_MCR2229,L1Q37C01,14.475,0
May,1,37,_MCR2229,L1Q37C02,8.967,2
May,1,37,_MCR2229,L1Q37C04,14.013,3
May,1,37,_MCR2229,L1Q37C05,NA,1
May,1,37,_MCR2229,L1Q37C08,7.301,0
May,1,37,_MCR2229,L1Q37C09,5.947,0
May,1,37,_MCR2229,L1Q37C10,7.992,0
May,1,37,_MCR2229,L1Q37C11,NA,0
May,1,37,_MCR2229,L1Q37C15,9.654,2
May,1,37,_MCR2229,L1Q37C16,4.866,1
May,1,37,_MCR2229,L1Q37C18,NA,2
May,1,37,_MCR2229,L1Q37C22,NA,2
May,1,37,_MCR2229,L1Q37C26,NA,3
May,1,37,_MCR2229,L1Q37C27,NA,0
May,1,37,_MCR2229,L1Q37C31,NA,1
May,1,37,_MCR2229,L1Q37C32,8.938,0
May,1,37,_MCR2229,L1Q37C33,10.862,1
May,1,37,_MCR2229,L1Q37C34,NA,1
May,1,38,_MCR2230,L1Q38C01,NA,1
May,1,38,_MCR2230,L1Q38C02,NA,1
May,1,38,_MCR2230,L1Q38C03,NA,0
May,1,38,_MCR2230,L1Q38C04,NA,2
May,1,38,_MCR2230,L1Q38C05,NA,3
May,1,38,_MCR2230,L1Q38C06,7.016,0
May,1,38,_MCR2230,L1Q38C07,11.671,1
May,1,38,_MCR2230,L1Q38C09,NA,2
May,1,38,_MCR2230,L1Q38C10,NA,1
May,1,38,_MCR2230,L1Q38C11,3.33,0
May,1,38,_MCR2230,L1Q38C13,NA,2
May,1,38,_MCR2230,L1Q38C14,1.516,0
May,1,38,_MCR2230,L1Q38C15,9.434,0
May,1,38,_MCR2230,L1Q38C16,NA,2
May,1,38,_MCR2230,L1Q38C17,NA,0
May,1,38,_MCR2230,L1Q38C18,2.634,0
May,1,38,_MCR2230,L1Q38C19,3.631,0
May,2,1,_MCR2234,L2Q01C01,33.711,2
May,2,1,_MCR2234,L2Q01C02,13.729,1
May,2,1,_MCR2234,L2Q01C03,NA,3
May,2,1,_MCR2234,L2Q01C04,7.233,3
May,2,1,_MCR2234,L2Q01C05,15.893,0
May,2,1,_MCR2234,L2Q01C06,14.276,0
May,2,1,_MCR2234,L2Q01C07,7.85,0
May,2,1,_MCR2234,L2Q01C08,5.091,2
May,2,1,_MCR2234,L2Q01C09,7.896,2
May,2,1,_MCR2234,L2Q01C10,2.829,2
May,2,1,_MCR2234,L2Q01C11,5.261,2
May,2,1,_MCR2234,L2Q01C15,2.937,3
May,2,1,_MCR2234,L2Q01C16,18.56,2
May,2,1,_MCR2234,L2Q01C17,6.187,1
May,2,2,_MCR2235,L2Q02C01,23.457,3
May,2,2,_MCR2235,L2Q02C02,13.894,2
May,2,2,_MCR2235,L2Q02C03,8.274,0
May,2,2,_MCR2235,L2Q02C05,8.871,3
May,2,2,_MCR2235,L2Q02C08,19.977,3
May,2,2,_MCR2235,L2Q02C10,NA,3
May,2,2,_MCR2235,L2Q02C13,NA,3
May,2,2,_MCR2235,L2Q02C14,13.224,2
May,2,3,_MCR2236,L2Q03C01,NA,3
May,2,3,_MCR2236,L2Q03C03,4.904,0
May,2,3,_MCR2236,L2Q03C05,6.852,0
May,2,3,_MCR2236,L2Q03C06,16.4,1
May,2,3,_MCR2236,L2Q03C07,21.94,3
May,2,3,_MCR2236,L2Q03C09,5.389,1
May,2,3,_MCR2236,L2Q03C14,24.972,2
May,2,3,_MCR2236,L2Q03C15,28.233,3
May,2,3,_MCR2236,L2Q03C16,NA,2
May,2,3,_MCR2236,L2Q03C18,NA,0
May,2,4,_MCR2237,L2Q04C01,NA,0
May,2,4,_MCR2237,L2Q04C02,13.095,3
May,2,4,_MCR2237,L2Q04C05,16.777,2
May,2,4,_MCR2237,L2Q04C07,2.264,2
May,2,4,_MCR2237,L2Q04C08,NA,3
May,2,4,_MCR2237,L2Q04C10,30.064,3
May,2,4,_MCR2237,L2Q04C11,17.865,2
May,2,4,_MCR2237,L2Q04C13,12.017,0
May,2,4,_MCR2237,L2Q04C18,5.817,0
May,2,4,_MCR2237,L2Q04C19,10.52,2
May,2,4,_MCR2237,L2Q04C20,NA,2
May,2,4,_MCR2237,L2Q04C22,NA,2
May,2,4,_MCR2237,L2Q04C24,NA,2
May,2,4,_MCR2237,L2Q04C25,NA,2
May,2,4,_MCR2237,L2Q04C26,NA,0
May,2,5,_MCR2238,L2Q05C01,NA,3
May,2,5,_MCR2238,L2Q05C02,7.083,3
May,2,5,_MCR2238,L2Q05C03,27.641,3
May,2,5,_MCR2238,L2Q05C04,NA,3
May,2,5,_MCR2238,L2Q05C09,NA,3
May,2,5,_MCR2238,L2Q05C10,9.206,3
May,2,5,_MCR2238,L2Q05C11,NA,3
May,2,5,_MCR2238,L2Q05C14,7.748,1
May,2,5,_MCR2238,L2Q05C15,5.202,1
May,2,5,_MCR2238,L2Q05C16,18.032,0
May,2,5,_MCR2238,L2Q05C17,7.071,0
May,2,6,_MCR2239,L2Q06C01,14.804,0
May,2,6,_MCR2239,L2Q06C02,16.248,1
May,2,6,_MCR2239,L2Q06C03,14.629,0
May,2,6,_MCR2239,L2Q06C04,11.847,3
May,2,6,_MCR2239,L2Q06C05,14.594,1
May,2,6,_MCR2239,L2Q06C06,NA,2
May,2,6,_MCR2239,L2Q06C07,NA,0
May,2,6,_MCR2239,L2Q06C09,NA,3
May,2,6,_MCR2239,L2Q06C10,NA,1
May,2,6,_MCR2239,L2Q06C11,NA,0
